cyanoethyl,cyanoethyl_std,full_length_product,full_length_product_std,n+1,n+1_std,n-1,n-1_std,other_impurity,other_impurity_std,pure_yield,pure_yield_left,pure_yield_right,pure_yield_std,synthesis_id
1.7423182661787682,0.364377729442698,80.99527317515744,2.7515239786933043,2.0843481646297253,1.5399983578473277,1.7536880959997967,1.2650233739545889,0.01044732495474393,0.1020591822728252,42.76848379531318,42.780246045958535,42.75672154466784,2.9404273236180605,18
2.128896746677205,0.3348619502111603,84.22892061293705,2.495921531007101,1.9434005353256776,1.73764592630134,1.7181492784446901,1.3501840393579447,0.013812203794539174,0.0776934175726213,28.673054702628175,28.587649497090723,28.75845990816563,2.3180163732709356,19
2.4828155430803167,0.3314128481707973,79.45358452237427,3.421458304373257,1.8596967568280114,1.6022332445118606,1.9906756170530748,1.4288553363409748,0.01799090866860472,0.09556997999398852,26.964059761322954,27.08529226635491,26.842827256291002,2.746996358759559,20
2.229106371516742,0.36123988597226125,74.64129916624266,2.835215667387265,2.4828464635401146,1.9256878502875252,2.399556237707624,1.4539731856266052,0.31474347053441565,0.3566792349523696,25.052400045915814,25.021215214585,25.08358487724661,2.5030140002959245,21
2.1048156656084216,0.3644544173968599,82.97642070173168,2.8277363315513644,1.8822358940738182,1.6368826454318341,2.210304026605361,1.3724523007240295,0.036912537671009195,0.1570673601130722,27.289274617209788,26.67545432234311,27.903094912076426,2.5565628057559984,22
2.4795632982097584,0.3173266964692117,79.76161551124734,2.951493431686622,1.5312266354762245,1.4880514557022884,2.0758114239713654,1.391179391200879,0.01736358035699016,0.10644872824445495,28.898744539872357,28.49051813654842,29.306970943196294,2.2910211610091205,23
1.644086240458594,0.31326286271373016,80.2100938836801,3.0842913538803023,2.1050169689289278,1.6446382275202007,2.0678378629881204,1.4249232952132176,0.40853053285188706,0.3794970717456818,28.971532004577213,28.924908526404078,29.018155482750362,2.343408740421358,24
2.2404344516140626,0.32594130659092774,81.60121592870114,3.3366454561408934,1.5951820687677631,1.608173746117123,2.32145341855771,1.3106486502204395,0.20525818962620143,0.2696378777297113,37.7361991316717,37.93993527081985,37.53246299252353,2.401308543478107,25
1.5335453332609739,0.35090396773699484,78.62823932851767,2.1684971828254236,1.7659115429358712,1.5309031912750697,2.5077867447995996,1.4206705838897975,0.02677924265051278,0.13064375856867977,27.605045475398367,27.52451860988373,27.68557234091305,2.421518878030763,26
2.3409042296640146,0.3079391881103367,85.46457836273034,3.0793621336919457,1.649248071560966,1.5967375786120477,1.924004421037617,1.31418244461558,0.09505907828548958,0.20315385810873285,30.668586675232092,30.38540575011919,30.95176760034497,2.4635790019289185,27
1.6572512276983105,0.36184692196791235,83.54778455641961,2.9008972861408266,2.269653446037249,1.5418068375670981,1.5569376169141529,1.3269098846158829,0.07314046736987109,0.23534078618904758,26.001323271897096,26.255390750182244,25.74725579361193,2.2936014489332925,28
2.1272338613785786,0.32969282735529143,78.34816479612441,2.3085130769830724,2.0821646849992366,1.6554321016538958,2.8191203634941924,1.53923132753041,0.030545865831309315,0.12703533029257924,24.80216844902191,24.78350940893134,24.820827489112503,2.7885173282442004,29
2.403194756646705,0.32927858912413516,65.72698619686412,2.814590873669729,3.101224292368723,1.9734981357857535,3.583167457519876,1.4788928927237088,0.0045501540523178894,0.024293787523475174,20.711460030066103,20.716778054072602,20.70614200605962,2.5288382862030776,30
2.1926078344484266,0.2853179119114753,76.98678012040966,2.9730627620351195,2.605217664212238,1.9585995726920353,2.352881446805269,1.5284744919589588,0.09121624491758344,0.21490671401871908,32.850439561387695,33.26020785664331,32.44067126613213,2.799043254009678,31
2.073829864515997,0.31327266607991705,77.2254145659126,3.089938486232083,2.400407723855887,2.0126116133532443,1.869184899192243,1.4946377536727646,0.025834109203448075,0.1402036564610529,29.044328739513315,29.061445469709977,29.027212009316646,2.4860377498290345,32
1.8721422211701146,0.3080191571184619,79.10913889144322,2.8417347196050993,2.3095579338895726,1.8814171992852875,1.7216505813847316,1.4447132898680253,0.01711293387972097,0.0648483359546815,32.92743102966268,33.10134245106617,32.75351960825924,2.734817526017879,33
2.0359261960427855,0.35777675599377073,79.36109220073924,2.908155588811226,1.746379780883707,1.680684662461118,2.1854183789139663,1.3235624258805496,0.022103052251014138,0.10436861324933372,30.785633197955377,30.949876561188375,30.62138983472239,2.533854539655031,34
2.285376662916425,0.34352503658853556,87.1996692843814,3.568300326612006,1.8036534434759937,1.6288985010746366,1.5887078073168948,1.2443657140092839,0.011547352609329403,0.0600617414405607,37.988833344599584,38.199178578553955,37.778488110645235,2.8209791111443314,35
1.7464728347166465,0.32479836528283684,78.7144580401812,2.5718631769132405,2.0392178682522135,1.7305181310593172,2.0242967829742136,1.4882018555084182,0.0013111389300522328,0.010313623617320394,27.146327536683874,26.933925240632703,27.358729832735047,2.1388744968423397,36
1.6837747124534108,0.2883799163070591,76.87497529164416,2.4257541673878884,2.6777502869027,2.1312864701937904,2.038591661919508,1.5190805342627496,0.03012990548418652,0.13246371801623494,27.854147102537667,27.89801465647892,27.810279548596426,2.380127262991137,37
1.5422698296174786,0.3139280714121096,80.41264324621562,2.788652328365555,2.0187591789355688,1.6457245055828154,2.238836083700453,1.4558196521477371,0.14818000673039508,0.27261255081701125,33.29260832345912,33.247230267375635,33.337986379542635,2.8183371138748754,38
2.3044640907686356,0.32344676318061394,79.34901949923328,2.8882932123072154,2.5519257953290144,1.9640384983414152,2.2267526989425463,1.3520119568602313,0.004442170098084204,0.0291469376923313,19.01385878820284,18.783826436462977,19.243891139942708,2.455342882966125,39
1.7159954815794107,0.3505195968474578,79.16765301599959,3.1437321397102465,2.0343417480380976,1.5589744119913214,1.990656980941818,1.4185074169373026,0.05873463976843566,0.19231780905722906,20.28851839435958,20.192677393720796,20.384359394998363,2.362121374615771,40
1.833737592390836,0.3350000564210499,79.21262039477868,2.7522668018802134,2.2143493465473085,1.8927453057205108,2.1711661135035105,1.5005907775817442,0.009920736632798596,0.08303959701248556,32.75079058891608,33.060283848629545,32.441297329202634,2.5502838494310938,41
1.5014456357488302,0.3358393608222077,82.39226615760509,2.462781120060003,2.164451461502328,1.703323624081325,1.6359547163720307,1.4612524281382062,0.0026310556553845546,0.02396167578603324,27.361872409004985,27.583204927972997,27.14053989003696,2.4302158111120487,42
2.286253700720891,0.31161870286978877,79.06640601152125,2.7522531402120407,1.8186261853876784,1.6813212848564092,2.0659171153014957,1.557135585862538,0.2010084828898903,0.3075092027163361,32.38364999972925,32.58693367664776,32.18036632281075,2.215732811811022,43
2.061293141690777,0.3220540665091055,78.81752338247612,3.0088469408996708,2.1069806925412906,1.5859480624022009,2.3414224987279786,1.4933225097395781,0.03364945102010679,0.16075106741925535,35.00402008046145,35.09481349364743,34.913226667275474,2.4131493308628142,44
2.359173334541772,0.34803661599942004,75.52489120656175,2.538741076463003,2.322770981242462,1.624355574095993,3.1085171437302574,1.4680484458959115,0.02377010204175187,0.09101282439400114,22.3959192396227,22.573792710326277,22.218045768919136,2.65790605625937,45
2.362387888488309,0.3118121183332135,79.25047814493114,3.601916711600675,2.1176359047390356,1.7611442985016896,1.8905980374635984,1.2040929779305511,0.01017579693004606,0.05638293029250417,27.281814014864093,26.879899268130156,27.683728761598037,2.359296239948981,46
1.9088320454200465,0.3188330823481554,76.97842955787709,2.694431391926076,2.215619070883925,1.6456145855833206,2.361266750484299,1.3103176480429966,0.04086536630544031,0.13860727344041945,34.398561171707016,34.226910307520846,34.57021203589316,2.261385742008402,47
1.9119511679827632,0.3004423946042376,81.09895889331561,2.8214097797679436,1.9111263056459027,1.6655811575492507,2.0007116428049443,1.3965191630611202,0.012481230629351288,0.07236860547477622,27.831984517431454,27.90059758931046,27.763371445552437,2.553617121387154,48
2.0477485943112734,0.3038841896511463,78.95235854557656,3.05425661106518,2.2592658996359916,1.7234958509248384,1.8530067812210846,1.3003630181754755,0.030637621862129687,0.1263698202191388,29.921108208563155,29.864177996033188,29.978038421093128,2.281549093883793,49
2.3464405339812884,0.36038942019923786,65.07813165471248,3.233577736042956,2.905028385079546,1.9659796120581805,3.797656941652512,1.5071766175596415,0.04777768830471327,0.18503867179390066,34.41175892751499,34.6047213641986,34.21879649083137,2.645380218065781,50
2.292067764226729,0.323909264082009,82.9474743504661,2.6920282006848266,1.5471923094956346,1.4211650864103176,1.6605885028024474,1.3622693590230337,0.013049772079346877,0.07430118705003833,35.35482040242261,35.38464370767456,35.32499709717058,2.440564827290896,51
2.215395189977405,0.3034977597289869,76.69310256524199,2.805142100885183,2.3057456422030955,1.7873513643590109,2.11087417363999,1.5278794424990165,0.026188686991998836,0.14234163211529782,38.234580090024,38.00966252944256,38.45949765060541,2.6991880852882586,52
2.0214460870732727,0.33518187414308687,76.95196079993339,2.754050275510602,2.072450381993034,1.897680857221799,2.309450433056164,1.4607468737014415,0.04147855981293018,0.1772053136195357,34.896205411140485,34.997391517822166,34.79501930445881,2.1565220390885034,53
2.608110813183107,0.3299958554892674,82.88014248475805,2.6162444640765026,1.5169522490520044,1.5101537327404153,2.1753178600780707,1.67248806121141,0.004964553855794566,0.022939848014029936,35.586401629158736,35.637544296475575,35.535258961841926,2.0478625212881134,54
1.8125848992695073,0.34175497223297985,80.17411757190995,2.5312330973294475,2.248530299347015,1.8846600398689755,1.8043945762314488,1.4236884858738128,0.026818544784115578,0.12638764927720517,37.21298833490841,37.16603687878406,37.2599397910327,2.4501987757444823,55
2.1367574225165247,0.3280207343527551,80.29376159128107,3.204021522655126,1.89761882688258,1.8428295240112655,2.2205603803324823,1.550854690739898,0.00960237149465921,0.05484303330636172,33.068311960940186,33.02029668307275,33.1163272388076,2.182193285042766,56
2.0308362196106784,0.29239977638918857,77.2046154865916,2.740175043823898,2.2736368869705386,1.7282053012969847,2.2811891028773466,1.557546606597256,0.033875255752510484,0.16831488041268458,18.11900594210623,18.279144827321968,17.958867056890476,2.4545111462496587,57
1.926399590545462,0.3606206044657366,80.0622814220327,3.1784013895648964,2.060119200847201,1.72818035983772,1.8627434714603692,1.1326193317730127,0.0254934950308552,0.14552766898616676,35.83187598410432,35.76785625212715,35.89589571608149,2.383919474141828,58
1.8200079921162804,0.3177949125401081,91.59837528410401,2.7285742980732013,1.336970934151897,1.4601476554676587,1.2035099963263358,1.2971455284648534,0.010279181482598692,0.05944304403313024,27.917662552902996,27.674272948152375,28.16105215765361,2.504669433038256,59
1.9475904748133883,0.30451897664721567,74.3197257984889,2.5197768399010507,2.193275206641693,1.6625702143399737,2.808923603124887,1.556241064932801,0.01058418550387353,0.07500053824330552,35.03727074683006,35.08087218544829,34.99366930821184,2.3252867565264657,60
2.132169994072514,0.3251384654564251,80.1658052781725,3.3017509394146347,1.6694498551261823,1.5568147685403326,1.7020914797761515,1.2920806953202475,0.010420914412174138,0.10206163986613359,31.203998092781514,31.24169082180507,31.16630536375797,2.3297788232415835,61
1.8166799580794646,0.30773925944860453,66.89185229655483,2.653428880258701,2.608745511512343,1.987425550696011,3.9146137521842235,1.5409893084843684,6.378102135215583e-25,6.249238303453623e-24,22.07190785401254,22.218335130551736,21.925480577473348,2.419265262885153,62
1.9721965995233022,0.3456878290021335,84.11998574911955,3.114333887378848,1.4583468305530423,1.5570753769983081,2.3037204352766483,1.4757517629639787,0.01080011533786647,0.10207302827414787,36.607972458023845,36.59848151344736,36.61746340260036,2.6312966350620313,63
2.3464231878274124,0.3106003985602025,79.56708769593133,2.872250629658777,2.254641052942353,1.8522025115303,2.2014263549341635,1.2910090634647375,0.009446158037763861,0.05313841336882738,31.213439781923885,31.125512636026443,31.301366927821316,2.518053259404373,64
1.7283546749239436,0.3051262672493688,73.20258372734195,2.7740185293760917,2.560308486732555,1.8113483448064571,2.9554305148382802,1.4565275893159804,0.009808607568290365,0.05952505309524368,33.4500041221491,33.334182088930525,33.565826155367716,2.4751148428321645,65
2.0398822943817847,0.3224929577499207,92.98386724891641,3.0245321488682766,1.3173497222832202,1.5143348533009255,0.9466682845542372,1.0619146376110686,0.012515788035702835,0.06598870325061898,37.528297955149874,37.49705723315699,37.559538677142804,2.2620284887719113,66
1.4049994357142772,0.36423705209216073,80.29393763936635,2.806562606832791,2.2247942137736114,1.842876674516058,2.061040020966659,1.3485538369106163,0.04414877787318231,0.13700564107222768,25.388692998989324,25.53826305769181,25.239122940286823,2.4830049612432,67
2.367082353545844,0.382153182240748,76.09471828784189,3.188725551116845,2.4393477700010737,1.707631552393186,2.3050250265364767,1.3205722021822164,0.001988132497457953,0.018561925755733264,34.94246218098334,35.1983426897132,34.68658167225349,2.71421665463999,68
1.9707944409981557,0.3263426780340681,86.03356212217807,2.6439149454054376,1.4562688788954201,1.4181522799255162,1.2637648881433896,1.2819507144172775,0.014479143098801594,0.07822078427013038,24.124775460269063,24.36713272918169,23.882418191356436,2.4707069730726743,69
1.8662594700334119,0.32126038890000147,78.5051700060327,2.621948535066389,2.1162195815719924,1.7958181756393365,2.6056119749368363,1.4909875696162034,0.002233606792951533,0.02071031999601003,24.826099317111076,24.775479335583242,24.8767192986389,2.5322007113333824,70
1.4581016458591203,0.3060188424313417,80.76060550482525,2.6778318913353543,2.1320402201785282,1.5624518243663221,1.5494395368824787,1.2781280447105374,0.05914999367510137,0.18952599077687896,22.428682818340334,22.566817456552048,22.290548180128624,2.5936833744419037,71
1.8616753098170695,0.3089107942469335,80.13183329823424,2.5785531946732188,2.050328726644345,1.6817019224774434,1.987925218630223,1.3167860576395491,0.01855198813578426,0.10913338797718682,33.413187047882936,33.60773672681132,33.21863736895457,2.5589754206535322,72
2.0251259056800905,0.3416033559614566,79.63029992767093,2.381925779710709,1.9518481722927363,1.563851123202574,2.2928490274955213,1.402983857354791,0.03292236685464542,0.1496277240852662,31.194702024192093,31.088707936260146,31.300696112124044,2.1242971939568633,73
1.8761287011097478,0.3032270828572147,80.85556538359646,2.5551935441372056,2.07200264450281,1.7495071884445326,2.308564776618869,1.5199468708537394,0.023815881746983517,0.11379538540356841,28.713988160275708,28.90326134493816,28.524714975613247,2.6621967739658796,74
1.6709219203372487,0.37743303682188706,81.1861304583192,2.9377389483238407,1.6472401243894303,1.5807440963622317,1.608675622885606,1.3091771018024563,0.01219624038343356,0.04758129311739545,36.95797707371977,36.81836796424586,37.09758618319368,2.340404840172054,75
1.971679002688129,0.3287412988832443,84.62334867087695,2.6845637761118155,1.3689918234845726,1.4195884281994173,1.4374718579199885,1.249251115690068,0.03386242281056442,0.10760687306032463,38.915009324819515,38.99488380048803,38.835134849150975,2.152820625942765,76
1.9926450142547687,0.32686079041434274,87.42413658917326,3.097285306977269,1.5941811472893983,1.5803977849633102,1.5931445043589634,1.4353097424476098,0.08736744560481824,0.2326160245738371,33.087117487105296,33.24668911480328,32.92754585940732,2.5556167363714613,77
1.9894658836989414,0.3600722977437655,80.68190286256838,2.5526967148624453,1.724776121256969,1.727096985423926,1.9683577743722118,1.4552114330605344,0.3095861530893686,0.37038205536759905,34.124617294587104,33.87401790444735,34.37521668472686,2.4959570419865034,78
2.055785132104969,0.3498418522936748,74.18805823139805,3.0117437427239055,2.425362698135367,1.9845918884137905,2.847696092065807,1.554997414777954,0.00505318725333717,0.03292547011748067,29.34027165320231,29.30750485712939,29.37303844927526,2.5236171156857155,79
2.534979692976644,0.3216739656395108,80.26585001243872,2.4908807009626077,1.872806120221931,1.577752034642612,1.9154802696947781,1.421266837714095,0.013114888185759266,0.10293355945535103,34.49507172715421,34.829966405981274,34.16017704832712,2.4667855996466814,80
1.8651348880977627,0.26211773889358914,79.67755675155605,2.9620771011144815,2.1838157442624015,1.9265534774153985,1.859677036866423,1.3686014012831558,0.04754100420830462,0.1912931943132926,29.459089315387306,29.97705069574936,28.941127935025246,2.292505127430508,81
2.1849851548941994,0.3249662954254145,80.08344510617192,2.6370223900570946,2.005194462658278,1.4137959005771141,2.3150967657083794,1.4578110038078775,0.010071840205179676,0.07541795680602419,33.11336348868625,33.46857770000796,32.75814927736452,2.286407298069062,82
1.8180626558519997,0.36234580508707875,79.17040477938305,2.9859685979956936,2.1575043807602063,1.6222926652520637,1.741141334663553,1.311780431870853,0.01820031485497184,0.08183613462294934,36.364695156705686,36.13787095854047,36.59151935487085,2.656275475117019,83
2.280250914579377,0.2952605580043096,81.43081296552664,3.2634329889277285,1.993614439967817,1.538178139980688,1.989428814094997,1.4827949349084164,0.005324548849260517,0.04173733355768074,28.676220782102018,28.78069439499753,28.57174716920648,2.4071815319905303,84
1.7534860322978831,0.3699708683988119,80.67248167168172,2.8745278209310015,2.2882554350304196,1.7987739571691392,2.123489787085814,1.4878043243277916,0.145671817305596,0.21562675386817723,26.39953909685073,26.21220871296371,26.586869480737743,2.4310897200551116,85
2.2177179719639404,0.33437259906347,81.77421349493319,2.8900179722481907,2.1353576741931874,1.815324961567047,2.0798583173988523,1.4801582459310105,0.055326280613198824,0.20399814151473272,25.09486987186143,25.125080292828063,25.064659450894794,2.5797611392082724,86
2.2293657582989117,0.330699565961749,85.94919135911347,2.55769960358325,1.9119914144699077,1.5738325588931072,1.6516960858379381,1.5159612178533763,0.06721258322721814,0.1947349586223367,25.35548880267284,25.60179647102787,25.109181134317808,2.6649485313020658,87
2.1771624474878877,0.3749980558641532,79.65356951814819,2.9898187731777477,2.2370710931500986,1.864059678380901,2.035940402962262,1.4713369848128708,0.02854619909146761,0.07914506562964667,35.482567723638994,35.5523715419817,35.412763905296266,2.6411631692939044,88
1.705477656957387,0.34014901929227154,76.73971726843884,2.60318217078045,1.9264910935894604,1.648002814788298,2.0784592997867386,1.4059966284159278,0.4293629194409006,0.3830205371808457,35.91312515087129,35.8989103853965,35.92733991634604,2.5082084776521474,89
2.0149908746773693,0.3385432986876627,77.77116787920899,2.8874530098932016,1.9431728668128494,1.7056294255978917,2.1692832314864834,1.47707983498584,0.01601815998393857,0.06444368848426486,20.39414257832284,20.3699945847636,20.41829057188207,2.4116935565331197,90
2.0360543570248484,0.3480873301951273,81.86421127447423,2.683263604309419,1.7515422760530788,1.7409792349719468,1.7927066422516689,1.252737630480418,0.07083128886159439,0.1966021622440848,23.00756544384737,23.02489431040107,22.990236577293683,2.4614118990660385,91
2.2044372753839343,0.364651869544027,76.32501179123874,2.8861063707475743,2.402091457646073,1.8055793242471756,2.1424630190002936,1.4119983302892998,0.02119118352410509,0.08418201329538111,35.07647158580681,34.97192489407883,35.18101827753479,2.5198282446956,92
2.131431054032064,0.342405520390028,79.76055889549271,2.532144134782769,1.9863981719127743,1.6990136662521942,2.0106594369326545,1.22909185165729,0.00012216848145890568,0.0011675629738062006,35.31551764081224,35.40601537942765,35.225019902196856,2.462658191843593,93
2.028269187275864,0.33853173611928383,81.49022588473578,2.4812097653881136,1.995067130019163,1.5735721928684037,1.8691439958788225,1.3139752778235092,0.2800122016874625,0.35145977914909493,29.535415936371447,29.540056725213223,29.5307751475297,2.4784045934374985,94
1.7468509585493557,0.33086523677893087,77.88143525821421,2.210871503717999,2.2537386917168316,1.7867755706171826,2.0654782847402657,1.3460037787503987,0.047804596750661704,0.1851611418834035,35.33935978128867,35.73233757035913,34.946381992218186,2.663007982326028,95
1.9351960309990375,0.34586560106497316,72.11049482141016,2.8556812503450013,2.6582911884957743,1.715766723244448,2.9992480351477675,1.5682594737255093,0.042398074190575154,0.1545259508485873,33.79113355575726,34.11261597135338,33.4696511401611,2.318953248157588,96
2.3963740945110463,0.31881736774520875,82.20325768821412,3.2216791691277114,1.9442374340762105,1.863824213584125,1.7958485735180683,1.3853972259249054,9.732340107938528e-05,0.0004572865059333192,25.88690441387141,25.88689003172475,25.886918796018065,2.330249839329252,97
2.105228856540943,0.32550694138646863,81.31803056426646,3.0561382175926526,1.837520142648736,1.7002346734949347,1.8171316915539029,1.3856754856763471,0.001410894292756762,0.0070096377121832,31.487718830877096,32.06890658866305,30.90653107309115,2.5031745503832816,98
2.3609523581704788,0.2890416820540236,84.54452326500338,3.1657402321445387,1.7754536396347271,1.5256641583990782,1.364875097787799,1.2075540206821487,0.02041071779197829,0.113664102245004,24.309519578356685,24.155779301899255,24.463259854814126,2.444205819520015,99
2.353332254165354,0.3471896265303281,78.99230921941182,2.9961212544670985,2.127921752284909,1.9100519988594509,2.6391502539838823,1.7023546170311772,0.057746263998603165,0.18987421053642944,36.77450119870509,37.04938795599501,36.49961444141515,2.488169086737981,100
2.0801054297812955,0.37053177069086535,82.29554999074375,2.9294476323169802,1.6066673234097013,1.613491419644794,1.645990255224753,1.39448243415681,0.03703691015644293,0.14237375136844083,23.64460614190403,23.62406327960488,23.66514900420317,2.5571119380357077,101
2.267056326645586,0.3118363735346896,77.6529378776156,2.5258276501676162,2.406250472476357,1.7488962610547845,1.9313032505704844,1.3441518194998554,0.008528975969019836,0.05977182863118892,32.989083854009515,32.920818253852595,33.05734945416641,2.7087388798699936,102
1.856703262906619,0.34492496118282645,79.38869657006136,2.4125647266852424,2.2037573134714545,1.8001246169482086,2.276585651054655,1.385410656227264,0.023087022337544238,0.11660618054719749,32.57064584368624,32.548177171617375,32.59311451575511,2.557683692776548,103
1.9176643500397936,0.32642614620242594,78.31228199233375,2.8863148122288287,2.3158571786366813,1.906344422082416,1.909524810281552,1.3512579479664966,0.00930760769130366,0.08524897470905121,25.504921914160093,25.275603729770015,25.734240098550156,2.3586261324222106,104
2.1477756427884795,0.32225515804985966,81.14500873324579,3.199897838324276,2.0435399612490377,1.7470442164497786,1.8205310540539434,1.4614243152227904,0.0007990682229217168,0.007109561032376089,29.941822862118908,29.999954833260237,29.883690890977558,2.4953255792355757,105
1.9691650129583083,0.28455802706730327,79.3017182057498,2.739854955517466,1.845945060436805,1.648762362014517,2.1917025701080894,1.3549777241164656,0.0014934117891771237,0.01461424824589416,26.257801600406964,26.41243784876751,26.10316535204642,2.440193982617971,106
2.134869377480278,0.3390881233489435,79.74621237737692,3.0147598203110713,2.087046157725393,1.7485904985291327,2.6402396957874736,1.4443004454651776,0.13747703805945652,0.24096387391958213,26.455724352878732,27.000324618113073,25.911124087644378,2.569167390888897,107
1.8155436863443857,0.36255566723687604,76.92600325537097,2.9461964318040037,2.2244493845102964,1.8525214113235693,2.535618182542605,1.300191481335199,0.004123007313841586,0.02914514508055172,31.84407246422478,32.005342803568084,31.68280212488152,2.3609567739305763,108
2.2635345218103775,0.3470659127495227,76.54199231183877,2.5957252049669655,2.7010288360431667,1.7051348515485028,2.0422914473904705,1.357540003897827,0.002343335124613364,0.011428513595000179,30.574648676946016,30.501937724505968,30.64735962938609,1.926460581824006,109
2.070124813054182,0.3026027520857121,78.08777823370853,2.4525731936880484,1.8167484430574345,1.635004751300929,2.2434985733978143,1.333355776839029,0.04987163425297649,0.1515138910909806,25.10737780857973,25.21325744228301,25.001498174876442,2.4715348401055137,110
2.173121239111592,0.3493976915404955,82.40694922678138,2.7300495380161363,1.761754896510573,1.6606638536517933,2.1039891394805434,1.4286702466644778,0.0007997710251422811,0.005334799606771082,26.95431697743645,27.135554138503124,26.7730798163698,2.152720178994747,111
2.706969338244812,0.2968775167693032,79.00393157572125,2.237454796586999,2.648199431084062,1.884076094656292,2.2971818813590583,1.3986526498863179,0.012970192656202787,0.08307056764103975,19.899835665574788,19.86637705226692,19.933294278882645,2.581471259480484,112
2.4655263332859256,0.36286548195143636,81.544406218157,2.8576272144199177,1.6903628404487394,1.6353657390862566,1.8923348973493164,1.455135238455688,0.007572225155428513,0.049773458519855214,27.283349290835332,27.58270315573338,26.98399542593727,2.1649722912160367,113
